,posX,posY,Age,Mins,Tackles,Inter,KeyP,Goals,Assists,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,Rating,CurrentPts,Pts,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating
1342,0.0,4.0,23,815,0.3,0.2,0.2,5,0,0.7,1.7,8.3,75.8,0.0,0.2,0.0,6.47,12.0,29.5,110.0,0.0,0.0,0,0,0.0,11.0,81.8,6.07
1343,2.0,3.0,17,488,0.7,0.4,0.4,0,2,0.9,1.1,11.4,80.0,0.3,0.4,0.1,6.58,29.0,81.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,5.88
1344,1.0,2.0,21,712,1.5,0.8,0.4,1,0,1.1,0.4,25.7,83.1,0.0,0.8,0.0,6.69,29.0,81.0,67.0,0.0,0.0,0,0,0.5,7.5,80.0,6.49
1345,2.0,2.5,21,1385,1.1,0.4,0.6,2,1,1.0,1.2,14.2,76.8,0.2,0.3,0.0,6.71,12.0,29.5,244.0,0.5,0.3,1,2,0.7,12.0,77.8,6.43
1346,0.0,4.0,29,1962,0.5,0.1,0.7,7,1,1.6,2.0,20.3,70.2,0.0,0.3,0.0,6.7,29.0,81.0,414.0,0.3,0.2,1,0,0.7,15.3,75.4,6.55
1347,1.5,1.0,30,1344,1.3,1.2,0.7,0,4,0.5,0.4,27.4,87.9,0.6,0.8,0.0,6.7,29.0,81.0,114.0,0.5,0.3,0,0,0.5,12.3,91.8,6.42
1348,2.0,3.0,21,1321,0.5,0.1,0.7,8,5,1.1,1.5,13.0,75.0,0.1,0.2,0.0,6.74,29.0,81.0,744.0,0.8,0.3,5,0,0.8,16.4,71.1,7.09
1349,1.0,3.0,22,2025,0.3,0.4,1.4,8,2,1.0,1.3,32.6,89.3,0.4,0.7,0.0,6.8,12.0,29.5,184.0,0.0,0.3,0,0,0.3,25.3,86.1,6.29
1350,1.0,3.0,37,1751,0.3,0.3,1.7,8,6,1.2,1.5,36.3,75.5,0.8,3.6,0.1,6.86,12.0,29.5,368.0,0.2,0.6,2,1,1.4,44.2,77.8,7.06
1351,2.0,0.0,32,984,1.6,1.7,0.6,1,1,0.6,0.6,49.6,82.3,0.4,3.3,0.1,6.87,12.0,29.5,258.0,3.0,2.3,1,0,2.3,47.7,88.8,7.71
1352,1.0,3.0,23,2281,0.6,0.7,1.2,4,3,1.7,1.4,30.7,86.3,0.5,0.6,0.1,6.88,29.0,81.0,388.0,0.6,0.3,0,1,0.5,13.5,86.4,6.37
1353,1.0,0.0,33,769,1.3,1.3,0.2,0,0,0.0,0.1,45.3,89.4,0.1,3.9,0.0,6.92,29.0,81.0,296.0,1.0,1.5,0,0,0.0,17.7,82.1,6.5
1354,1.5,1.0,23,2294,1.1,1.3,1.1,5,4,0.6,0.9,34.4,79.8,1.1,2.5,0.1,6.9,12.0,29.5,351.0,0.7,1.7,0,0,0.5,28.3,82.9,6.56
1355,0.0,0.0,26,1752,1.2,1.4,0.2,0,0,0.2,0.2,47.8,89.4,0.0,2.5,0.0,6.93,29.0,81.0,77.0,0.0,2.0,0,0,0.0,47.0,74.5,6.43
1356,2.0,1.0,30,2452,1.3,0.9,0.8,3,5,1.2,1.0,38.5,77.8,0.8,1.2,0.0,6.94,29.0,81.0,1169.0,1.8,1.0,0,0,0.6,44.7,83.5,6.8
1357,0.0,2.0,34,1725,1.6,1.7,0.5,2,1,0.3,0.8,60.3,90.2,0.1,3.7,0.0,6.94,12.0,29.5,450.0,2.2,1.2,0,0,0.8,70.8,91.2,7.15
1358,1.5,1.0,29,1493,1.4,1.6,0.4,2,0,0.6,0.7,37.7,82.9,0.2,1.3,0.1,6.95,12.0,29.5,271.0,1.5,1.8,0,0,0.3,29.0,81.0,6.4
